Nose_X,Nose_Y,Nose_prob,Neck_X,Neck_Y,Neck_prob,RShoulder_X,RShoulder_Y,RShoulder_prob,RElbow_X,RElbow_Y,RElbow_prob,RWrist_X,RWrist_Y,RWrist_prob,LShoulder_X,LShoulder_Y,LShoulder_prob,LElbow_X,LElbow_Y,LElbow_prob,LWrist_X,LWrist_Y,LWrist_prob,MidHip_X,MidHip_Y,MidHip_prob,RHip_X,RHip_Y,RHip_prob,RKnee_X,RKnee_Y,RKnee_prob,RAnkle_X,RAnkle_Y,RAnkle_prob,LHip_X,LHip_Y,LHip_prob,LKnee_X,LKnee_Y,LKnee_prob,LAnkle_X,LAnkle_Y,LAnkle_prob,REye_X,REye_Y,REye_prob,LEye_X,LEye_Y,LEye_prob,REar_X,REar_Y,REar_prob,LEar_X,LEar_Y,LEar_prob,LBigToe_X,LBigToe_Y,LBigToe_prob,LSmallToe_X,LSmallToe_Y,LSmallToe_prob,LHeel_X,LHeel_Y,LHeel_prob,RBigToe_X,RBigToe_Y,RBigToe_prob,RSmallToe_X,RSmallToe_Y,RSmallToe_prob,RHeel_X,RHeel_Y,RHeel_prob
0,0,0,179.345,118.046,0.831897,205.64,119.309,0.827336,246.892,115.513,0.939708,225.647,85.5615,0.88704,154.275,116.819,0.819497,106.823,114.248,0.880404,126.85,84.2974,0.859542,183.113,214.356,0.727062,199.361,214.334,0.668378,204.404,285.673,0.873634,205.611,354.42,0.84764,164.395,214.386,0.710888,163.065,285.666,0.804612,161.842,354.387,0.799331,0,0,0,0,0,0,194.385,91.7905,0.844027,168.089,93.0237,0.85366,148.109,353.208,0.56446,146.841,354.477,0.724985,164.334,363.164,0.841811,204.32,354.419,0.590455,211.837,355.672,0.576231,205.582,363.181,0.848083
0,0,0,181.819,118.075,0.825559,205.658,119.311,0.824894,245.663,113.072,0.929746,224.426,81.7834,0.858175,154.374,116.859,0.829884,106.788,108.039,0.865325,126.87,81.803,0.821445,184.3,214.386,0.745297,200.625,214.36,0.664497,204.407,285.675,0.873156,205.612,354.418,0.847797,165.557,215.606,0.719388,163.068,285.667,0.807354,161.835,354.397,0.80199,0,0,0,0,0,0,194.409,91.784,0.854838,168.106,93.0072,0.830534,148.097,353.205,0.572067,146.831,354.478,0.73096,164.336,363.171,0.844196,204.323,354.418,0.591581,211.837,355.673,0.577276,205.58,363.18,0.847756
0,0,0,180.587,116.848,0.832644,205.647,120.539,0.821716,245.603,109.301,0.88725,225.602,75.607,0.867698,154.359,116.791,0.850086,106.85,105.54,0.880979,126.858,76.7816,0.842114,184.287,214.361,0.735721,200.604,214.339,0.663175,204.415,286.886,0.852718,205.607,354.422,0.855137,165.546,215.585,0.717185,163.078,285.63,0.810494,161.825,354.4,0.79844,0,0,0,0,0,0,194.367,91.8235,0.840473,168.103,93.0386,0.839905,149.333,354.394,0.564836,146.856,354.488,0.717672,164.328,363.163,0.836549,204.335,354.417,0.590534,211.85,355.683,0.579355,205.579,363.182,0.85639
0,0,0,180.577,116.814,0.846094,205.651,119.315,0.827058,244.42,105.598,0.918808,225.626,75.5365,0.897117,154.354,115.602,0.864004,110.535,104.312,0.867079,128.076,74.3014,0.843472,183.117,214.362,0.729667,199.367,214.344,0.668076,204.414,286.887,0.852438,205.607,354.423,0.854938,165.531,214.397,0.715461,163.078,285.63,0.810738,161.826,354.4,0.798502,0,0,0,0,0,0,194.373,91.8089,0.837682,168.095,93.0385,0.842285,149.334,354.395,0.564222,146.857,354.488,0.716792,164.328,363.163,0.836553,204.335,354.417,0.590721,211.85,355.683,0.579488,205.579,363.182,0.856312
0,0,0,180.6,116.825,0.844898,205.67,120.543,0.824783,244.398,104.274,0.940484,224.419,71.8071,0.870298,154.352,115.608,0.862764,113.073,100.565,0.850068,128.083,71.7598,0.803141,184.277,214.373,0.74278,199.378,214.353,0.671797,204.416,286.89,0.850283,205.605,354.408,0.851959,165.534,215.589,0.724183,163.078,285.635,0.810726,161.842,354.394,0.799335,0,0,0,0,0,0,194.385,90.5654,0.848943,168.074,93.0001,0.826924,150.577,353.212,0.551064,148.077,354.48,0.70347,164.33,363.157,0.838011,204.327,354.403,0.598331,211.84,355.662,0.584084,205.581,363.166,0.843254
0,0,0,180.608,116.802,0.848894,205.678,119.33,0.828008,244.351,100.56,0.879108,224.429,65.5836,0.873149,154.36,115.581,0.86948,114.316,95.6231,0.901276,128.092,66.823,0.815623,184.283,214.397,0.745741,200.593,214.377,0.668042,204.413,286.885,0.854879,205.604,354.41,0.852865,165.532,215.613,0.72225,163.078,285.635,0.814318,161.839,354.395,0.800506,0,0,0,0,0,0,194.379,90.5643,0.838249,168.075,91.773,0.814717,149.347,353.208,0.555953,146.869,354.476,0.711703,164.331,363.161,0.844089,204.331,353.206,0.598203,211.84,354.475,0.58443,205.579,363.169,0.84355
0,0,0,180.607,116.795,0.849196,205.671,118.094,0.826899,243.15,96.8174,0.87827,224.406,65.4831,0.886939,155.545,115.577,0.869965,114.366,95.5081,0.918305,129.328,64.3372,0.835003,184.277,215.582,0.743003,200.594,214.388,0.668502,204.415,285.711,0.85404,205.606,354.41,0.848983,164.384,215.629,0.723453,163.082,285.623,0.815279,161.846,354.392,0.797428,0,0,0,0,0,0,194.387,90.5594,0.839107,168.073,91.7772,0.817934,150.589,354.396,0.550795,148.092,355.653,0.699108,164.326,363.155,0.831071,203.125,353.206,0.598536,210.612,354.462,0.574653,205.587,363.168,0.834158
0,0,0,180.603,115.634,0.849154,206.838,118.093,0.819512,243.124,95.5263,0.891561,224.361,62.9865,0.848527,154.373,115.559,0.864894,115.577,93.0291,0.878363,129.326,61.7721,0.784978,183.102,215.58,0.732972,199.351,214.386,0.675623,204.413,285.71,0.855778,205.607,354.409,0.849174,164.364,215.625,0.721236,163.084,285.621,0.814094,161.845,354.391,0.797154,0,0,0,0,0,0,194.402,90.5411,0.845026,168.098,90.5695,0.811696,150.596,354.391,0.55157,148.093,354.484,0.700742,164.323,363.151,0.828635,204.312,353.204,0.597938,210.624,354.465,0.578882,205.584,363.165,0.835941
0,0,0,180.614,115.629,0.851632,205.657,118.055,0.835844,241.868,94.2765,0.852733,224.317,55.5709,0.871436,155.559,115.582,0.856531,116.822,90.5556,0.830198,131.805,55.5877,0.812641,183.105,214.401,0.734823,199.358,214.375,0.675962,204.416,286.91,0.849869,205.611,354.422,0.849204,164.368,215.624,0.719946,163.075,285.645,0.80962,161.843,354.394,0.800925,0,0,0,0,0,0,194.383,89.3197,0.848157,168.08,90.5422,0.801982,148.118,354.392,0.56512,146.85,354.489,0.721185,164.336,363.156,0.827647,204.316,353.194,0.606673,211.832,354.462,0.58212,205.591,363.179,0.834569
0,0,0,181.84,115.632,0.855146,205.641,118.05,0.842938,239.38,89.3102,0.814956,224.374,55.5458,0.899542,155.6,115.598,0.850424,119.335,88.0699,0.790739,130.58,54.3077,0.815151,183.108,214.393,0.736945,199.358,214.375,0.675626,204.418,286.923,0.844865,205.61,354.425,0.849651,164.375,215.612,0.717521,163.077,285.641,0.809894,161.844,354.393,0.800394,0,0,0,0,0,0,194.38,90.5349,0.838588,168.075,90.5367,0.814596,148.116,354.391,0.565859,146.848,354.488,0.722062,164.335,363.159,0.827242,204.32,353.193,0.607134,211.838,354.462,0.583916,205.588,363.183,0.835419
0,0,0,181.82,115.572,0.868789,205.659,116.839,0.843152,236.917,86.8199,0.842341,224.379,54.3132,0.894549,155.577,114.364,0.861245,123.033,85.5299,0.86868,131.802,51.7885,0.775235,183.108,214.378,0.733758,199.37,214.354,0.669235,204.418,286.919,0.846243,205.612,354.424,0.848059,164.363,215.601,0.715727,163.078,285.634,0.810719,161.837,354.397,0.799651,0,0,0,0,0,0,194.409,89.3153,0.831448,168.078,90.5632,0.793565,148.108,353.212,0.568294,146.836,354.482,0.72755,164.332,363.166,0.82952,204.308,353.196,0.611915,210.619,354.457,0.582892,205.592,363.183,0.835711
0,0,0,181.845,115.577,0.871254,205.656,116.837,0.847594,235.636,85.5131,0.907794,224.341,50.5228,0.840927,155.619,115.516,0.854884,124.312,84.3041,0.87847,131.831,50.5232,0.750196,183.119,214.377,0.732401,200.591,214.353,0.66318,204.417,286.911,0.849704,205.613,354.422,0.849265,164.372,215.602,0.716482,163.081,285.62,0.811069,161.836,354.399,0.799907,0,0,0,0,0,0,194.399,90.5537,0.844566,168.11,90.5548,0.790927,148.104,353.212,0.568909,146.833,354.482,0.727639,164.332,363.168,0.831508,203.113,353.191,0.611238,210.605,354.449,0.576711,205.597,363.182,0.837981
0,0,0,181.857,115.573,0.870072,205.649,116.811,0.854253,234.417,84.2781,0.902686,224.374,46.7623,0.875571,155.624,115.526,0.863162,125.583,83.0028,0.867169,133.024,45.5281,0.822242,183.097,214.381,0.724686,199.363,214.363,0.670284,204.414,286.916,0.850635,205.607,354.427,0.850538,164.353,215.6,0.708655,163.081,285.624,0.81225,161.834,354.391,0.800028,0,0,0,0,0,0,194.408,90.5456,0.846717,169.325,91.7854,0.799572,148.118,353.213,0.562372,146.842,354.48,0.724086,164.326,363.155,0.825468,203.123,354.403,0.608241,210.607,354.475,0.579531,205.581,363.184,0.839092
0,0,0,183.059,115.578,0.875843,205.641,116.829,0.854664,234.335,83.0389,0.880591,224.332,45.4909,0.868121,156.812,115.529,0.844656,126.861,79.2794,0.786209,133.078,45.508,0.81599,183.096,214.388,0.723868,199.358,214.374,0.669453,204.413,286.913,0.852059,205.609,354.432,0.848137,164.353,215.604,0.709565,163.074,285.655,0.803991,161.837,354.394,0.800629,0,0,0,0,0,0,194.402,90.5681,0.854046,169.325,91.8108,0.812097,149.324,354.391,0.557784,146.85,354.488,0.716281,164.324,363.161,0.82823,203.115,354.407,0.611885,210.603,355.66,0.577612,205.584,363.188,0.838589
0,0,0,183.077,115.578,0.879656,205.647,116.819,0.853804,230.633,83.0059,0.794772,224.353,44.255,0.866736,156.854,115.536,0.831672,133.03,76.7934,0.790038,131.828,45.5319,0.720584,184.284,214.394,0.740825,200.629,214.37,0.662036,204.411,286.888,0.858524,205.614,354.426,0.843617,164.38,215.615,0.716882,163.07,285.692,0.801412,161.838,354.401,0.802528,0,0,0,0,0,0,194.387,91.7769,0.840423,168.075,91.7869,0.821211,149.331,354.391,0.556189,146.858,355.654,0.713465,164.325,363.169,0.832978,203.126,354.434,0.600944,210.607,355.683,0.574021,205.586,363.184,0.837356
0,0,0,183.107,115.58,0.889527,205.635,116.798,0.851931,229.394,76.8208,0.794815,224.333,39.2669,0.819762,158.091,115.554,0.824938,134.349,76.773,0.852236,133.08,44.2902,0.721493,184.279,214.38,0.734333,200.613,214.352,0.659331,204.41,285.716,0.860225,205.614,354.424,0.839938,164.375,215.605,0.713912,163.065,285.701,0.794299,161.839,354.4,0.802046,0,0,0,0,0,0,194.369,91.7932,0.819399,168.101,91.8085,0.821978,149.325,354.401,0.559971,146.854,355.661,0.715556,164.327,363.164,0.8301,203.124,354.436,0.596251,210.604,355.686,0.57117,205.585,363.183,0.832037
0,0,0,183.075,115.536,0.892532,205.634,115.623,0.859188,225.684,76.8257,0.800647,224.33,35.504,0.877289,156.861,114.35,0.824629,135.627,74.3195,0.85542,134.345,41.7803,0.79262,183.102,214.366,0.725633,199.367,214.339,0.662827,204.41,286.91,0.850296,205.611,354.427,0.839569,164.361,214.4,0.711516,163.073,285.66,0.806421,161.841,354.386,0.797957,0,0,0,0,0,0,194.373,90.5623,0.806667,169.331,91.7969,0.800538,148.074,353.205,0.584924,146.814,354.477,0.742422,164.341,363.152,0.824554,204.306,354.437,0.590356,210.609,355.693,0.570022,205.577,363.192,0.834235
0,0,0,183.103,114.36,0.891756,205.618,115.603,0.86897,224.423,76.7894,0.817116,224.306,34.3064,0.857395,158.088,114.308,0.80745,139.346,74.302,0.795285,134.354,35.5456,0.800661,183.089,214.378,0.713053,199.356,214.362,0.662155,204.409,286.925,0.845783,205.62,354.416,0.840401,164.353,214.397,0.702196,163.072,285.673,0.802382,163.041,354.384,0.796061,0,0,0,0,0,0,194.368,90.5456,0.785815,170.586,91.7969,0.791756,148.095,353.182,0.5775,146.833,354.464,0.739068,164.356,363.156,0.819088,204.36,354.447,0.587976,211.86,355.705,0.583496,205.577,363.175,0.828869
0,0,0,183.101,114.307,0.886988,205.614,115.587,0.868457,223.141,79.2837,0.757876,224.311,35.4776,0.802231,156.868,111.834,0.786249,143.065,73.0308,0.811158,135.543,35.5046,0.816868,183.114,214.343,0.716991,200.591,213.134,0.65271,204.411,286.915,0.847186,205.62,354.418,0.840061,164.374,214.362,0.702365,163.075,285.655,0.806658,163.039,354.384,0.795282,0,0,0,0,0,0,194.341,90.5573,0.712202,171.818,91.7808,0.752719,148.089,353.182,0.578799,146.828,354.465,0.740024,164.357,363.158,0.81876,204.354,354.448,0.588069,211.853,355.706,0.581328,205.577,363.176,0.828205
0,0,0,183.123,114.253,0.876621,205.599,114.336,0.872833,221.839,75.5704,0.778177,224.298,35.5339,0.829471,158.09,113.015,0.782136,144.311,66.8171,0.83048,135.566,34.3028,0.843632,183.095,214.344,0.706395,199.371,214.326,0.653266,204.409,286.911,0.846712,205.618,354.415,0.840866,164.356,214.354,0.696449,163.082,284.448,0.804349,163.038,354.382,0.794344,0,0,0,0,0,0,194.335,90.5391,0.682311,171.846,89.2839,0.760835,148.09,353.181,0.576702,146.828,354.463,0.739841,164.355,363.154,0.817275,204.344,354.442,0.592287,211.846,355.699,0.583199,205.576,363.171,0.829459
0,0,0,184.29,114.25,0.876847,205.602,114.32,0.877003,219.364,74.2543,0.766544,223.139,34.218,0.819097,158.084,113.024,0.788933,144.351,66.792,0.840021,135.635,34.244,0.818395,183.109,213.133,0.705855,200.585,213.114,0.651146,204.41,286.904,0.847457,205.618,354.419,0.843286,164.365,214.326,0.695171,163.079,284.419,0.799377,163.041,354.381,0.796706,0,0,0,0,0,0,194.41,90.5298,0.764905,171.859,89.3113,0.733813,148.083,353.179,0.57799,146.823,354.462,0.743708,164.359,363.154,0.818166,204.342,354.419,0.604308,211.853,355.675,0.588424,205.581,363.173,0.832743
0,0,0,183.117,113.027,0.848479,205.592,114.268,0.878629,216.909,71.77,0.712601,224.311,34.2394,0.838635,156.821,109.332,0.800231,144.377,65.5649,0.845396,136.835,30.5325,0.762971,183.093,213.108,0.686484,199.373,213.085,0.641225,204.412,286.908,0.850513,205.622,354.416,0.845739,164.345,213.11,0.685325,163.061,285.645,0.801148,163.041,354.385,0.799656,0,0,0,0,0,0,194.395,90.5575,0.784736,170.615,88.052,0.738245,148.103,353.182,0.578168,146.84,354.464,0.742624,164.361,363.154,0.820162,204.355,353.21,0.602407,211.864,354.474,0.588158,205.595,363.175,0.833775
0,0,0,184.287,113.027,0.85801,205.601,114.25,0.874699,216.916,70.5364,0.709205,224.317,33.0401,0.830898,156.852,110.547,0.790502,144.387,65.5571,0.835606,136.825,30.5262,0.758687,183.096,213.105,0.687856,199.375,213.084,0.640929,204.412,286.885,0.857669,205.621,354.413,0.84559,164.349,213.105,0.687354,163.066,285.621,0.804319,163.041,354.386,0.7995,0,0,0,0,0,0,194.4,90.5242,0.750064,171.827,89.2864,0.708597,148.106,353.181,0.573693,146.841,354.462,0.740034,164.36,363.157,0.82166,204.356,353.205,0.601974,211.867,354.469,0.588545,205.593,363.171,0.834318
0,0,0,184.298,113.026,0.866026,205.614,113.084,0.86992,218.12,69.3066,0.726066,224.32,33.0097,0.824602,156.866,110.573,0.787731,145.534,65.5786,0.826268,136.839,30.5149,0.751624,183.095,213.124,0.69207,199.378,213.101,0.647443,204.411,286.884,0.857958,205.621,354.416,0.846647,164.347,213.127,0.687447,163.061,285.646,0.798277,163.043,354.383,0.799776,0,0,0,0,0,0,194.403,89.2908,0.730575,171.85,89.2956,0.726398,148.098,353.178,0.576481,146.838,354.462,0.740627,164.362,363.154,0.822045,204.358,353.205,0.599905,211.871,354.47,0.588651,205.595,363.176,0.835364
0,0,0,184.287,113.036,0.861532,205.608,114.257,0.870225,218.136,70.5309,0.738982,224.335,33.0048,0.818353,156.862,110.565,0.790389,144.382,65.5526,0.846099,136.831,30.5115,0.761671,183.091,213.123,0.692611,199.37,213.102,0.648643,204.409,285.696,0.867364,205.618,354.409,0.844573,164.347,213.127,0.688833,163.06,285.654,0.800317,163.037,354.383,0.797913,0,0,0,0,0,0,194.398,89.2892,0.736844,171.838,89.2879,0.723151,148.099,353.181,0.5764,146.837,354.463,0.739909,164.358,363.157,0.824641,203.123,353.17,0.606181,211.834,354.439,0.574975,205.601,363.172,0.836433
0,0,0,184.285,113.065,0.869357,205.605,114.287,0.875455,218.139,71.8081,0.752491,224.327,34.2376,0.833175,156.88,111.811,0.793811,145.522,65.5781,0.847099,136.814,31.7404,0.767185,183.089,214.332,0.689092,199.367,213.12,0.647552,204.415,285.7,0.867097,205.611,354.415,0.843109,164.344,214.343,0.68946,163.056,285.673,0.797957,163.039,354.386,0.800776,0,0,0,0,0,0,194.355,89.2888,0.667714,171.833,89.3025,0.725618,148.097,353.189,0.585154,146.839,354.469,0.745026,164.365,363.151,0.824853,203.112,353.188,0.60903,210.613,354.451,0.578777,205.588,363.18,0.840262
0,0,0,184.276,113.053,0.860168,205.603,114.295,0.875898,218.147,71.8062,0.75149,224.334,34.2713,0.838298,156.861,110.574,0.792171,144.381,65.5761,0.843707,136.808,31.7392,0.770184,183.09,214.324,0.685419,199.37,213.11,0.644797,204.416,285.703,0.865468,205.613,354.418,0.841737,164.344,214.333,0.685544,163.056,285.672,0.79655,163.043,354.388,0.80201,0,0,0,0,0,0,194.352,89.2956,0.658791,171.83,89.303,0.70146,148.101,353.188,0.583177,146.843,354.47,0.743125,164.368,363.153,0.826375,203.117,353.197,0.608835,210.616,354.459,0.578979,205.587,363.183,0.83894
0,0,0,183.117,113.064,0.858693,205.599,114.313,0.87886,219.356,73.0151,0.758549,224.352,34.2838,0.849606,156.864,111.786,0.792933,144.385,66.7907,0.8374,136.817,31.7688,0.771243,183.091,214.333,0.688817,199.368,213.119,0.645565,204.417,285.713,0.853944,205.617,354.416,0.839822,164.345,214.343,0.688048,163.049,285.692,0.790253,163.046,354.388,0.803859,0,0,0,0,0,0,194.341,90.5388,0.668738,171.813,89.288,0.701934,148.113,353.186,0.574893,146.851,354.466,0.732105,164.364,363.158,0.830199,204.319,353.209,0.600338,211.834,354.476,0.581047,205.581,363.184,0.836049
0,0,0,183.119,113.069,0.861571,205.593,114.32,0.877555,219.365,73.0108,0.7683,224.35,34.2812,0.850325,156.88,111.783,0.78616,144.384,66.7821,0.837248,136.821,31.7718,0.769539,183.081,214.325,0.683993,199.341,213.113,0.64744,204.412,285.686,0.868272,205.612,354.406,0.838796,164.343,214.335,0.685295,163.054,285.679,0.797506,163.043,354.388,0.803528,0,0,0,0,0,0,194.362,89.3135,0.652181,171.836,89.2825,0.698435,149.332,353.198,0.566208,146.864,354.473,0.721972,164.358,363.153,0.826942,204.317,354.404,0.595725,211.836,355.659,0.581234,205.577,363.175,0.837105
0,0,0,184.28,113.062,0.863148,205.602,114.307,0.873215,219.387,73.0458,0.778313,224.319,34.2762,0.840156,156.875,110.579,0.783695,144.372,66.768,0.837524,136.812,31.7482,0.766926,183.08,213.131,0.685458,199.342,213.106,0.648527,204.413,285.695,0.866528,205.606,354.404,0.840108,164.341,214.327,0.685798,163.058,285.667,0.802335,163.043,354.384,0.803443,0,0,0,0,0,0,194.36,89.3035,0.641117,171.844,89.2816,0.685505,148.118,353.205,0.576473,146.853,354.476,0.733675,164.361,361.961,0.822567,203.108,353.195,0.596823,210.611,354.452,0.573473,205.582,363.17,0.834736
0,0,0,183.122,113.046,0.856832,205.601,114.31,0.877438,220.605,73.0229,0.768729,224.338,34.297,0.844961,156.863,110.546,0.78626,144.352,65.5849,0.851358,136.81,32.9957,0.783923,183.099,213.093,0.68425,199.371,211.859,0.641632,204.41,285.684,0.869879,205.605,354.406,0.839677,164.356,213.106,0.685851,163.059,285.659,0.804755,163.043,354.381,0.802385,0,0,0,0,0,0,194.347,89.3104,0.634979,171.826,88.0674,0.67995,148.119,353.204,0.576105,146.854,354.474,0.734497,164.359,361.956,0.820932,203.112,353.198,0.595095,210.612,354.456,0.572445,205.58,363.172,0.834805
0,0,0,183.118,113.054,0.850869,205.608,114.319,0.868357,220.614,73.0577,0.777865,224.344,34.3121,0.860821,156.853,110.547,0.786019,144.288,65.5597,0.853963,135.636,32.9794,0.78449,183.079,214.34,0.681698,199.346,213.133,0.648652,204.412,285.708,0.863462,205.606,354.404,0.842369,164.337,214.344,0.685274,163.057,285.673,0.802971,163.048,354.387,0.806348,0,0,0,0,0,0,194.359,90.5309,0.671232,171.83,88.0707,0.640502,149.317,353.199,0.579491,146.855,354.475,0.736694,164.369,363.15,0.822479,203.11,353.189,0.594367,210.617,354.446,0.57167,205.587,363.17,0.834325
0,0,0,183.086,113.07,0.84639,205.584,115.523,0.872861,221.882,74.3293,0.776768,224.351,35.5175,0.861787,155.644,108.084,0.805907,144.277,66.7818,0.828899,135.607,33.0079,0.799609,183.077,213.129,0.680536,199.337,213.107,0.647107,204.41,285.693,0.858278,205.611,354.401,0.845229,164.338,213.135,0.684487,163.056,285.666,0.799728,161.856,354.406,0.804871,0,0,0,0,0,0,194.384,91.7759,0.764215,171.816,88.0756,0.647643,148.092,354.39,0.591824,146.839,355.656,0.741138,164.365,363.177,0.836783,203.094,353.18,0.597292,210.6,354.432,0.564521,205.599,363.16,0.831173
0,0,0,183.075,113.056,0.84336,205.586,115.539,0.863875,224.304,74.336,0.811676,224.374,35.5309,0.857427,155.628,108.05,0.814107,143.069,69.2889,0.799925,135.621,34.2072,0.819153,183.079,214.328,0.686133,199.338,213.119,0.650824,204.41,285.694,0.858094,205.61,354.405,0.843546,164.34,214.341,0.68857,163.057,285.669,0.800073,161.855,354.404,0.805661,0,0,0,0,0,0,194.373,91.7855,0.704788,170.586,88.0264,0.617468,148.105,354.385,0.580761,146.846,355.651,0.733694,164.359,363.175,0.836062,203.107,353.189,0.596263,210.609,354.442,0.567754,205.594,363.167,0.832447
0,0,0,183.084,113.058,0.851952,205.6,115.518,0.860114,224.356,75.5204,0.823236,224.397,35.5485,0.861656,155.63,108.086,0.809286,141.845,71.7905,0.790702,135.617,34.2529,0.851198,183.088,214.334,0.692602,199.359,213.124,0.648375,204.411,285.688,0.862504,205.612,354.408,0.848591,164.346,214.347,0.690213,163.056,285.677,0.801019,161.852,354.407,0.80635,0,0,0,0,0,0,194.362,90.5526,0.659283,170.598,88.0725,0.661343,148.09,354.393,0.594479,146.835,355.659,0.744078,164.361,363.175,0.83585,203.116,353.192,0.604985,210.615,354.446,0.576601,205.593,363.163,0.838172
0,0,0,183.083,113.061,0.854596,205.622,115.516,0.857503,224.394,74.3299,0.853539,224.402,35.5686,0.873662,155.612,108.072,0.819015,139.338,71.78,0.778739,135.634,34.2288,0.81904,183.089,214.331,0.689783,199.372,213.119,0.645253,204.409,285.672,0.86948,205.614,354.408,0.848525,164.342,214.345,0.687939,163.057,285.667,0.801961,161.851,354.405,0.804916,0,0,0,0,0,0,194.363,90.5483,0.706723,171.815,89.276,0.664141,148.084,354.388,0.598345,146.832,355.655,0.747574,164.362,363.173,0.835212,203.112,353.19,0.603721,210.612,354.443,0.573208,205.598,363.163,0.838224
0,0,0,183.083,113.085,0.853851,205.645,115.528,0.849935,225.58,75.5895,0.833153,224.404,36.801,0.851514,155.617,108.078,0.811533,138.059,74.2563,0.849493,135.621,34.3164,0.858621,183.099,213.127,0.695197,199.374,213.096,0.645319,204.42,285.671,0.855234,205.614,354.392,0.840575,164.354,214.331,0.692067,163.064,285.647,0.807657,163.037,354.406,0.805469,0,0,0,0,0,0,194.357,91.778,0.685752,170.598,89.2955,0.685269,148.117,353.207,0.579864,146.851,354.484,0.7336,164.356,363.181,0.839793,203.118,353.192,0.594428,210.619,354.445,0.569102,205.595,361.966,0.831054
0,0,0,183.075,114.276,0.867115,205.648,115.581,0.85702,225.69,76.8011,0.821537,224.422,39.2724,0.84393,155.638,110.549,0.796623,135.611,74.3206,0.868315,135.566,35.571,0.848589,183.095,214.33,0.701219,199.367,213.122,0.650625,205.555,285.701,0.850295,205.614,354.396,0.841468,164.35,214.347,0.696147,163.061,285.656,0.806318,163.034,354.403,0.803738,0,0,0,0,0,0,194.384,91.7736,0.703919,169.351,89.2969,0.709935,148.091,353.189,0.587058,146.834,354.472,0.743733,164.358,363.177,0.839711,203.111,353.189,0.594342,210.612,354.442,0.56626,205.594,363.156,0.830172
0,0,0,183.096,114.336,0.885219,205.663,115.619,0.847631,229.38,78.026,0.774918,224.406,38.0154,0.837468,156.865,113.031,0.794434,134.322,74.3227,0.859486,134.321,40.5059,0.7379,183.105,214.344,0.714689,199.379,214.321,0.6565,205.553,285.691,0.848387,205.611,354.403,0.841376,164.359,214.367,0.704233,163.059,285.653,0.807537,163.034,354.39,0.798934,0,0,0,0,0,0,194.386,90.5711,0.666186,170.576,90.5683,0.729005,148.085,353.201,0.593797,146.832,354.475,0.744309,164.365,363.158,0.830383,203.109,353.195,0.587957,210.618,354.452,0.564019,205.592,363.168,0.836362
0,0,0,183.1,115.52,0.889905,205.671,116.789,0.844446,231.849,80.5307,0.788512,225.571,42.9825,0.850954,156.861,114.289,0.819493,134.257,75.504,0.836693,134.279,39.2925,0.737046,183.096,214.355,0.714773,199.366,214.333,0.661687,204.42,285.69,0.850166,205.61,354.4,0.840237,164.352,214.378,0.705359,163.06,285.655,0.807798,161.858,354.386,0.797198,0,0,0,0,0,0,194.382,91.7967,0.698216,170.575,91.7741,0.717565,148.086,353.2,0.592106,146.833,354.474,0.74338,164.365,363.156,0.82924,203.109,353.196,0.586455,210.619,354.453,0.56402,205.593,363.165,0.836391
0,0,0,183.099,115.506,0.882721,205.679,115.622,0.839642,233.112,83.0087,0.839908,225.581,45.4747,0.875011,156.851,114.264,0.809592,133.023,75.608,0.823747,133.097,45.5573,0.775802,183.102,214.357,0.721173,199.367,214.333,0.663834,204.414,285.681,0.853539,205.606,354.413,0.845229,164.364,214.383,0.710386,163.061,285.638,0.810999,161.857,354.385,0.798965,0,0,0,0,0,0,194.389,91.7801,0.750161,170.569,93.0382,0.780878,148.07,353.208,0.594851,146.817,354.48,0.748802,164.363,363.154,0.829097,204.316,353.211,0.594027,211.837,354.475,0.577754,205.585,363.177,0.84006
0,0,0,183.077,115.518,0.880491,206.844,116.829,0.832274,234.331,84.2308,0.895243,224.414,45.4938,0.896693,155.649,114.261,0.816295,128.092,76.8037,0.797455,133.087,45.5593,0.745227,183.112,214.355,0.725731,199.382,214.333,0.663805,204.412,285.673,0.856425,205.607,354.412,0.846895,164.37,214.382,0.711643,163.061,285.626,0.811932,161.855,354.38,0.795793,0,0,0,0,0,0,194.356,91.7892,0.722113,170.572,93.0125,0.76615,148.085,353.207,0.586365,146.826,354.477,0.741413,164.357,363.152,0.826119,204.32,354.407,0.594366,211.842,355.662,0.579359,205.584,363.174,0.84266
0,0,0,183.073,115.51,0.867243,205.677,116.801,0.832739,234.417,84.2423,0.90555,224.386,45.4975,0.889549,156.818,114.258,0.818622,125.591,81.7973,0.876704,133.068,46.763,0.80591,184.277,214.355,0.729268,200.609,214.332,0.661366,204.412,285.669,0.856454,205.607,354.406,0.842837,164.382,214.386,0.711415,163.057,285.641,0.808447,161.845,354.389,0.798246,0,0,0,0,0,0,194.368,91.7892,0.719934,170.576,93.0163,0.769341,148.115,353.213,0.581318,146.848,354.48,0.734035,164.349,363.157,0.827452,204.316,354.399,0.595194,211.842,354.477,0.581128,205.582,363.169,0.839526
